,chrom,start,end,pi,theta,td
4883,X,4883001,4884000,0.00167931590392292,0.005422226854040302,-1.782612658689131
4884,X,4884001,4885000,0.0012107550545724282,0.004496480805789519,-1.844030500164052
4885,X,4885001,4886000,0.0016803835710937588,0.004364231370325121,-1.545714450083235
4886,X,4886001,4887000,0.0022532014162359474,0.004760979676718314,-1.3390937042888147
4887,X,4887001,4888000,0.0015420291404382046,0.002909487580216747,-1.1088998060063333
4888,X,4888001,4889000,0.001053068500992111,0.0034384853220743375,-1.683628768840702
4889,X,4889001,4890000,0.0007801775856185276,0.0022482404028947595,-1.4656653865191074
4890,X,4890001,4891000,0.0018994568056256856,0.0034384853220743375,-1.0862473440526885
4891,X,4891001,4892000,0.0017423687436447866,0.0038352336284675306,-1.3467676088547684
4892,X,4892001,4893000,0.004259221696802744,0.005422226854040302,-0.5538971519873849
4893,X,4893001,4894000,0.0022560068713179584,0.003570734757538735,-0.8988990191867071
4894,X,4894001,4895000,0.002495162919605759,0.0033062358866099402,-0.5915880086612112
4895,X,4895001,4896000,0.0017402951918580626,0.0033062358866099402,-1.1421805126998412
4896,X,4896001,4897000,0.0014140454840540812,0.0033062358866099402,-1.3801435848497534
4897,X,4897001,4898000,0.001782086904287417,0.003041737015681145,-0.9847288495643605
4898,X,4898001,4899000,0.0020848800426556606,0.005157727983111506,-1.5295706342333413
4899,X,4899001,4900000,0.0012955851999144508,0.002380489838359157,-1.0350399789901017
4900,X,4900001,4901000,0.001190224537752333,0.0033062358866099402,-1.5433962061378164
4901,X,4901001,4902000,0.0008724239169477184,0.0033062358866099402,-1.7751966039584106
4902,X,4902001,4903000,0.001748781031324855,0.0034384853220743375,-1.1925944051357638
4903,X,4903001,4904000,0.002910897355258261,0.004364231370325121,-0.8370219013647859
4904,X,4904001,4905000,0.0021194185338024147,0.003967483063931928,-1.1553111201624275
4905,X,4905001,4906000,0.00368258055100962,0.004364231370325121,-0.39258467698086374
4906,X,4906001,4907000,0.0013232059653612907,0.004893229112182711,-1.8611609297700837
4907,X,4907001,4908000,0.0026535645719011998,0.0038352336284675306,-0.7604091507819888
4908,X,4908001,4909000,0.0011242931496198926,0.0031739864511455425,-1.5467866206859184
4909,X,4909001,4910000,0.001907729188598992,0.005025478547647109,-1.5877918416566905
4910,X,4910001,4911000,0.0032375388372358573,0.005818975160433494,-1.154679492109193
4911,X,4911001,4912000,0.002471843089873854,0.0031739864511455425,-0.5298675446761205
4912,X,4912001,4913000,0.002251372080811079,0.0038352336284675306,-1.0192217590171642
4913,X,4913001,4914000,0.0014007893730854436,0.0033062358866099402,-1.3898124514123942
4914,X,4914001,4915000,0.0005135637269378142,0.0009257460482507832,-0.7908758680965252
4915,X,4915001,4916000,0.00225607418238669,0.003570734757538735,-0.8988529976074153
4916,X,4916001,4917000,0.0013692162522212531,0.004628730241253916,-1.7837941723344004
4917,X,4917001,4918000,0.0016087477916128204,0.002909487580216747,-1.0547962974883578
4918,X,4918001,4919000,0.000545852508219003,0.002644988709287952,-1.8399309475793608
4919,X,4919001,4920000,0.003065958059809338,0.0031739864511455425,-0.08152286502994771
4920,X,4920001,4921000,0.0015404196853874552,0.0038352336284675306,-1.4767227016426785
4921,X,4921001,4922000,0.0006740263662087293,0.002909487580216747,-1.8127808746784484
4922,X,4922001,4923000,0.0010348599307931333,0.002644988709287952,-1.411307073658277
4923,X,4923001,4924000,0.0006873543942999325,0.003041737015681145,-1.8405337079054769
4924,X,4924001,4925000,0.00111338281325811,0.0033062358866099402,-1.5994437439364675
4925,X,4925001,4926000,0.001707556418651013,0.003702984193003133,-1.3229501282859966
4926,X,4926001,4927000,0.0007852571127938965,0.00277723814475235,-1.6780685286976913
4927,X,4927001,4928000,0.0013853345867236742,0.003967483063931928,-1.6142211492041953
4928,X,4928001,4929000,0.0016912202751762269,0.005025478547647109,-1.6980544210975146
4929,X,4929001,4930000,0.0010921983386475357,0.004628730241253916,-1.9353943622791845
4930,X,4930001,4931000,0.003920115530065744,0.004760979676718314,-0.4490013741199187
4931,X,4931001,4932000,0.0030903968844349346,0.004496480805789519,-0.7891290488281572
4932,X,4932001,4933000,0.0021172689998116365,0.0040997324993963255,-1.2049825824103713
4933,X,4933001,4934000,0.0016124953762981238,0.004628730241253916,-1.6506577951815211
4934,X,4934001,4935000,0.001058529147038537,0.004496480805789519,-1.9294634418219698
4935,X,4935001,4936000,0.00279757357817673,0.0038352336284675306,-0.6677387321411439
4936,X,4936001,4937000,0.0007959788213572137,0.003041737015681145,-1.7556167884187208
4937,X,4937001,4938000,0.002588941496577369,0.004231981934860724,-0.9717623096612231
4938,X,4938001,4939000,0.001119265834906369,0.003570734757538735,-1.6761057806838688
4939,X,4939001,4940000,0.000658442585514252,0.002644988709287952,-1.7412437030354435
4940,X,4940001,4941000,0.0010186825362587487,0.004231981934860724,-1.9004786324558895
4941,X,4941001,4942000,0.0019447660494809993,0.003702984193003133,-1.1656823406111985
4942,X,4942001,4943000,0.002118462983883233,0.0038352336284675306,-1.1047493379653497
4943,X,4943001,4944000,0.0005715311186277284,0.0022482404028947595,-1.6739711218658362
4944,X,4944001,4945000,0.001816226923981752,0.004231981934860724,-1.4287777794441432
4945,X,4945001,4946000,0.0010223669064144307,0.004364231370325121,-1.9246874556619065
4946,X,4946001,4947000,0.000749012230686595,0.002909487580216747,-1.7519733150818375
4947,X,4947001,4948000,0.0006686063171551737,0.002909487580216747,-1.8171761024741877
4948,X,4948001,4949000,0.0014153575767152987,0.0040997324993963255,-1.6316189564990498
4949,X,4949001,4950000,0.0010818940581468744,0.0034384853220743375,-1.6632836715500725
4950,X,4950001,4951000,0.0017860141067773947,0.003702984193003133,-1.2709334079085728
4951,X,4951001,4952000,0.0015076565195936424,0.004231981934860724,-1.6112791238264987
4952,X,4952001,4953000,0.001437977467898131,0.0038352336284675306,-1.5426447118471558
4953,X,4953001,4954000,0.0006529058526890109,0.002115990967430362,-1.5321171628758727
4954,X,4954001,4955000,0.00020241643983151994,0.0017192426610371687,-1.8641196103178703
4955,X,4955001,4956000,0.0008166956399672487,0.0034384853220743375,-1.8504608903707636
4956,X,4956001,4957000,0.0008047430615627797,0.002644988709287952,-1.6130086826541064
4957,X,4957001,4958000,0.0006001986297797348,0.0031739864511455425,-1.9422908605935016
4958,X,4958001,4959000,0.0016104684680216797,0.0038352336284675306,-1.4316460069283552
4959,X,4959001,4960000,0.0021492925833857196,0.003967483063931928,-1.1366354618587333
4960,X,4960001,4961000,0.0022050827769313944,0.003967483063931928,-1.1017584161990697
4961,X,4961001,4962000,0.0020183332693593124,0.0038352336284675306,-1.1691832425057815
4962,X,4962001,4963000,0.0007726033691051225,0.001983741531965964,-1.333740851812042
4963,X,4963001,4964000,2.5613565372601515e-05,0.00013224943546439761,
4964,X,4964001,4965000,0.0009735518545726371,0.003041737015681145,-1.6167994397516339
4965,X,4965001,4966000,0.0015464927874951082,0.003570734757538735,-1.3840043559882536
4966,X,4966001,4967000,0.0005632087884571583,0.002644988709287952,-1.8247178531985484
4967,X,4967001,4968000,0.00020181231038476484,0.0025127392738235545,-2.1112354061281637
4968,X,4968001,4969000,0.0015646318527316057,0.004364231370325121,-1.6123795954560785
4969,X,4969001,4970000,0.0010239426957907726,0.0031739864511455425,-1.6225153842268383
4970,X,4970001,4971000,0.00019360862252428517,0.001322494354643976,-1.6853385492382076
4971,X,4971001,4972000,0.0009663792455956241,0.004364231370325121,-1.9569325540533924
4972,X,4972001,4973000,0.0026643548099637253,0.0038352336284675306,-0.7534655859012238
4973,X,4973001,4974000,0.0012837692149968542,0.002644988709287952,-1.193133572142255
4974,X,4974001,4975000,0.0025672476323386796,0.003041737015681145,-0.3709310866271837
4975,X,4975001,4976000,0.0011728354366484172,0.003570734757538735,-1.6394794468479228
4976,X,4976001,4977000,0.0023108213527075943,0.0038352336284675306,-0.9809658953248417
4977,X,4977001,4978000,0.0006809046446346629,0.0034384853220743375,-1.9463022646207082
4978,X,4978001,4979000,0.0015315978972824911,0.0034384853220743375,-1.3458824046790965
4979,X,4979001,4980000,0.0008970966688757571,0.0033062358866099402,-1.7572005607229748
4980,X,4980001,4981000,0.0012927354407641248,0.00277723814475235,-1.2505627455097283
4981,X,4981001,4982000,0.0016606339128310784,0.0031739864511455425,-1.1420408394287733
4982,X,4982001,4983000,0.0004797129859027186,0.002644988709287952,-1.897903438314301
4983,X,4983001,4984000,0.0005133586975455843,0.002380489838359157,-1.7813135904091173
4984,X,4984001,4985000,0.001500711311039241,0.003041737015681145,-1.2046936332201923
4985,X,4985001,4986000,8.476291976836137e-05,0.0014547437901083736,-1.907596263082531
4986,X,4986001,4987000,0.0004228971634300071,0.0015869932255727713,-1.519502990273014
4987,X,4987001,4988000,0.0011412271354397181,0.0017192426610371687,-0.7103582871068487
4988,X,4988001,4989000,0.0009432068252585472,0.0018514920965015664,-1.0549125020356978
4989,X,4989001,4990000,0.00036736557181951977,0.002644988709287952,-1.996377984152216
4990,X,4990001,4991000,0.0016808908446079194,0.002115990967430362,-0.45562924468923477
4991,X,4991001,4992000,0.00019455887078590216,0.001983741531965964,-1.9703003998593478
4992,X,4992001,4993000,0.0002695292589418892,0.0025127392738235545,-2.04937000680978
4993,X,4993001,4994000,0.0022679852367706766,0.002909487580216747,-0.5202072717582256
4994,X,4994001,4995000,0.001405500033015287,0.0038352336284675306,-1.5635440817186175
4995,X,4995001,4996000,0.002392193482368193,0.004760979676718314,-1.264875260163701
4996,X,4996001,4997000,0.0014162695864986129,0.004231981934860724,-1.665329149077287
4997,X,4997001,4998000,0.0014604295181271044,0.0038352336284675306,-1.5281967203785984
4998,X,4998001,4999000,0.003370019838794156,0.005289977418575904,-0.9345916035160632
4999,X,4999001,5000000,0.0007625979259863222,0.002909487580216747,-1.7409563989956942
5000,X,5000001,5001000,0.0019239556075271193,0.002644988709287952,-0.631998589459474
5001,X,5001001,5002000,0.0011172950433328602,0.0033062358866099402,-1.5965902048672334
5002,X,5002001,5003000,0.0011101803783436924,0.00277723814475235,-1.404349302754697
5003,X,5003001,5004000,0.0020056248874276536,0.004760979676718314,-1.4712936584399028
5004,X,5004001,5005000,0.0008052754422304899,0.0034384853220743375,-1.8585212734809713
5005,X,5005001,5006000,0.00100537017918905,0.002115990967430362,-1.163022679929362
5006,X,5006001,5007000,0.0008206328799160088,0.0038352336284675306,-1.9399086253589601
5007,X,5007001,5008000,0.0021024493260062547,0.006215723466826687,-1.7344898868340324
5008,X,5008001,5009000,0.0012547843400958776,0.003967483063931928,-1.6958341823045444
5009,X,5009001,5010000,0.00165247517014069,0.004364231370325121,-1.561787797701617
5010,X,5010001,5011000,0.001591359760388134,0.004364231370325121,-1.596986131975393
5011,X,5011001,5012000,0.0020979083748625246,0.0040997324993963255,-1.2167503732691423
5012,X,5012001,5013000,0.002335400509263111,0.004628730241253916,-1.25504238513192
5013,X,5013001,5014000,0.0015026809943698952,0.003967483063931928,-1.5408624501682417
5014,X,5014001,5015000,0.0018804048955480186,0.004364231370325121,-1.4305157224868779
5015,X,5015001,5016000,0.0025389559516923407,0.004628730241253916,-1.1436450991641522
5016,X,5016001,5017000,0.00043301783405085557,0.003702984193003133,-2.1679574022524495
5017,X,5017001,5018000,0.0011094801122808488,0.004496480805789519,-1.900868500845895
5018,X,5018001,5019000,0.00037790790723732197,0.0022482404028947595,-1.8672781354499786
5019,X,5019001,5020000,0.0012262222282533148,0.001983741531965964,-0.8342024653993666
5020,X,5020001,5021000,0.0011666202832335457,0.0025127392738235545,-1.229798309837587
5021,X,5021001,5022000,0.0016047146686540025,0.004496480805789519,-1.622930627805507
5022,X,5022001,5023000,0.0016897358994930301,0.00277723814475235,-0.9161248342126806
5023,X,5023001,5024000,0.0008261344380135275,0.0034384853220743375,-1.8437989804716028
5024,X,5024001,5025000,0.001759821436268915,0.003570734757538735,-1.2381483844545373
5025,X,5025001,5026000,0.002120450606730926,0.004760979676718314,-1.409979466418846
5026,X,5026001,5027000,0.0018421810640688184,0.003967483063931928,-1.3286251611426265
5027,X,5027001,5028000,0.001133847294880939,0.003041737015681145,-1.4914888133344633
5028,X,5028001,5029000,0.0010862404584303475,0.002380489838359157,-1.2347627648913788
5029,X,5029001,5030000,0.0011349231000300352,0.0034384853220743375,-1.6258557387420687
5030,X,5030001,5031000,0.0028472358681186946,0.005025478547647109,-1.1093245663466587
5031,X,5031001,5032000,0.001333653639229086,0.004231981934860724,-1.7141916492707485
5032,X,5032001,5033000,0.00441722315136772,0.006744721208684278,-0.9118824317732478
5033,X,5033001,5034000,0.0017189596085157711,0.004496480805789519,-1.558813543926406
5034,X,5034001,5035000,0.0016424414974031915,0.003967483063931928,-1.4534916572757737
5035,X,5035001,5036000,0.00197024667869772,0.003041737015681145,-0.8376353380301624
5036,X,5036001,5037000,0.002444455427561426,0.0040997324993963255,-1.0061118608449258
5037,X,5037001,5038000,0.0009784516228105108,0.002909487580216747,-1.5659162547607757
5038,X,5038001,5039000,0.0025163705114023918,0.004364231370325121,-1.0642426266489842
5039,X,5039001,5040000,0.002749417817734546,0.004893229112182711,-1.1176336001012321
5040,X,5040001,5041000,0.0016530743198294785,0.0040997324993963255,-1.4871297716742522
5041,X,5041001,5042000,0.0019271805149437353,0.0040997324993963255,-1.320522320433585
5042,X,5042001,5043000,0.002097844814640188,0.004893229112182711,-1.4573182929951412
5043,X,5043001,5044000,0.0015027442855441,0.0038352336284675306,-1.5009669844569418
5044,X,5044001,5045000,0.0006978995786968765,0.002380489838359157,-1.6052546235828054
5045,X,5045001,5046000,0.0018812404919362296,0.0059512245958978915,-1.7843611347117314
5046,X,5046001,5047000,0.0011774822737093743,0.0022482404028947595,-1.069009519764766
5047,X,5047001,5048000,0.0009024315575724574,0.001322494354643976,-0.6271210671395004
5048,X,5048001,5049000,0.0018331919587470107,0.0009257460482507832,1.7411641283601174
5049,X,5049001,5050000,0.00017163757600190235,0.0003967483063931928,-0.7415526543655021
5050,X,5050001,5051000,0.0003001709523537023,0.000661247177321988,-0.8661089295781139
5051,X,5051001,5052000,0.0003517202074314555,0.0015869932255727713,-1.6124107845655664
5052,X,5052001,5053000,0.0,0.0,
5053,X,5053001,5054000,0.0002906959639655373,0.0017192426610371687,-1.755627556431204
5054,X,5054001,5055000,0.0023608114084164755,0.00277723814475235,-0.35080283875318363
5055,X,5055001,5056000,0.004105542824115004,0.006744721208684278,-1.0339945915912327
5056,X,5056001,5057000,0.00011442119518099201,0.001057995483715181,-1.6510955546550967
5057,X,5057001,5058000,0.001171100614174197,0.0034384853220743375,-1.600321625349417
5058,X,5058001,5059000,0.0023547687393157294,0.005025478547647109,-1.3601257691849062
5059,X,5059001,5060000,0.0024388785712391257,0.005289977418575904,-1.3878499564652778
5060,X,5060001,5061000,0.0018594791560058751,0.0031739864511455425,-0.9919836764859667
5061,X,5061001,5062000,0.0012111636627554067,0.0034384853220743375,-1.5720450991831492
5062,X,5062001,5063000,0.002040246071244045,0.003702984193003133,-1.1023799707315456
5063,X,5063001,5064000,0.002175611652924577,0.004760979676718314,-1.3805247850206215
5064,X,5064001,5065000,0.0004470923328933091,0.0034384853220743375,-2.111327148774204
5065,X,5065001,5066000,0.0015853822785852308,0.004231981934860724,-1.5653088839480744
5066,X,5066001,5067000,0.0014671645153625534,0.004628730241253916,-1.730191229819164
5067,X,5067001,5068000,0.0025222859067754715,0.004893229112182711,-1.2360443277620385
5068,X,5068001,5069000,0.00252776255456177,0.005289977418575904,-1.3445832586094595
5069,X,5069001,5070000,0.0013661481386448055,0.004628730241253916,-1.7854732211546056
5070,X,5070001,5071000,0.0015164866852184285,0.003967483063931928,-1.5322318705002702
5071,X,5071001,5072000,0.002196714378826038,0.0038352336284675306,-1.0543942267391426
5072,X,5072001,5073000,0.0025050266650217595,0.0038352336284675306,-0.8559939365572343
5073,X,5073001,5074000,0.00127914653696618,0.0040997324993963255,-1.7144108618552287
5074,X,5074001,5075000,0.0009802382896165654,0.0031739864511455425,-1.6554966066784942
5075,X,5075001,5076000,0.0026918128673033698,0.005025478547647109,-1.18847761692277
5076,X,5076001,5077000,0.002317717301932168,0.003702984193003133,-0.9184191153436772
5077,X,5077001,5078000,0.0012981044542476922,0.003570734757538735,-1.5538311554907245
5078,X,5078001,5079000,0.0007289340229674576,0.00277723814475235,-1.7255157698914678
5079,X,5079001,5080000,0.0022910895607549933,0.004496480805789519,-1.2377200742125296
5080,X,5080001,5081000,0.0011573500156573054,0.004364231370325121,-1.8469463324381414
5081,X,5081001,5082000,0.0017002997237755139,0.0033062358866099402,-1.17135278237346
5082,X,5082001,5083000,0.0017344635417458126,0.0033062358866099402,-1.1464340563604785
5083,X,5083001,5084000,0.0022517436789797995,0.0040997324993963255,-1.123246073159732
5084,X,5084001,5085000,0.002185548746793008,0.003041737015681145,-0.6693233949702604
5085,X,5085001,5086000,0.0020699602372951926,0.0040997324993963255,-1.2337378330566737
5086,X,5086001,5087000,0.003490270182237752,0.004496480805789519,-0.5647102710051939
5087,X,5087001,5088000,0.0015900179267640923,0.001983741531965964,-0.43357997682118177
5088,X,5088001,5089000,0.0017761684059341048,0.00277723814475235,-0.8433130621183302
5089,X,5089001,5090000,0.0005452781825791571,0.001983741531965964,-1.5840780116941955
5090,X,5090001,5091000,0.00076007232033326,0.0031739864511455425,-1.8216433054866925
5091,X,5091001,5092000,0.001339513470181204,0.002909487580216747,-1.2731238737575983
5092,X,5092001,5093000,0.0015820211275722564,0.003041737015681145,-1.1411298535891528
5093,X,5093001,5094000,0.0008247389215901805,0.003570734757538735,-1.8774782139293835
5094,X,5094001,5095000,0.0008399810058399322,0.001983741531965964,-1.2595426229332674
5095,X,5095001,5096000,0.0013505777450313454,0.00277723814475235,-1.2018356999902489
5096,X,5096001,5097000,0.0011438102948039882,0.0031739864511455425,-1.5320581444683923
5097,X,5097001,5098000,0.0019382349905211157,0.004760979676718314,-1.5072782540886662
5098,X,5098001,5099000,0.001346391454456684,0.0034384853220743375,-1.476601234428403
5099,X,5099001,5100000,0.0023807938300639134,0.0038352336284675306,-0.9359383033870109
5100,X,5100001,5101000,0.0023216969127806283,0.002909487580216747,-0.47665138342179036
5101,X,5101001,5102000,0.000817456004809709,0.0011902449191795784,-0.6003284884199788
5102,X,5102001,5103000,0.0005602531965010146,0.0015869932255727713,-1.3402111691158713
5103,X,5103001,5104000,0.000549239189956616,0.002644988709287952,-1.8369624596196645
5104,X,5104001,5105000,0.00102088719916993,0.004231981934860724,-1.8991747033055928
5105,X,5105001,5106000,0.000675299932579908,0.001983741531965964,-1.4408942487530068
5106,X,5106001,5107000,0.001471797131273411,0.0033062358866099402,-1.3380201466816906
5107,X,5107001,5108000,0.0017685791161483585,0.0025127392738235545,-0.6798558749671212
5108,X,5108001,5109000,0.002109680984144562,0.004496480805789519,-1.3395310510224687
5109,X,5109001,5110000,0.0009925373298665698,0.003570734757538735,-1.7627519453215783
5110,X,5110001,5111000,0.0008402139426048832,0.0033062358866099402,-1.7986902171790422
5111,X,5111001,5112000,0.0018232572106151145,0.0038352336284675306,-1.2947155303686873
5112,X,5112001,5113000,0.0012939340367429148,0.0031739864511455425,-1.4187683194464746
5113,X,5113001,5114000,0.0016698284158884998,0.0033062358866099402,-1.1935782307455896
5114,X,5114001,5115000,0.0038130069196483725,0.004231981934860724,-0.24779921357168994
5115,X,5115001,5116000,0.0024411420790930523,0.004628730241253916,-1.197174495418669
5116,X,5116001,5117000,0.0035896105893785954,0.005289977418575904,-0.827699829516902
5117,X,5117001,5118000,0.002426963507358154,0.004628730241253916,-1.204933828165157
5118,X,5118001,5119000,0.0037056133621156512,0.005157727983111506,-0.7228186766334568
5119,X,5119001,5120000,0.0029067503479970743,0.005289977418575904,-1.160100636019444
5120,X,5120001,5121000,0.0034088438846369947,0.005422226854040302,-0.958901244480553
5121,X,5121001,5122000,0.0042156559286372925,0.0055544762895047,-0.6241558030616282
5122,X,5122001,5123000,0.003838512959485247,0.005818975160433494,-0.8858630630484459
5123,X,5123001,5124000,0.0018528539538056714,0.0040997324993963255,-1.365699551490091
5124,X,5124001,5125000,0.0008112703158502784,0.0034384853220743375,-1.8542900877181154
5125,X,5125001,5126000,0.001003679829811634,0.0040997324993963255,-1.8818452606346785
5126,X,5126001,5127000,0.0009230520786191429,0.004760979676718314,-2.0493616860456987
5127,X,5127001,5128000,0.0019648447430977716,0.004628730241253916,-1.457831886399502
5128,X,5128001,5129000,0.0005433665753884808,0.004496480805789519,-2.218585409567989
5129,X,5129001,5130000,0.0013020293746477474,0.003967483063931928,-1.6662991131008689
5130,X,5130001,5131000,0.0017903084833164873,0.003702984193003133,-1.2680862760472629
5131,X,5131001,5132000,0.0022259465419029578,0.004893229112182711,-1.3905349921558159
5132,X,5132001,5133000,0.0019192540895588781,0.004760979676718314,-1.5174136019305335
5133,X,5133001,5134000,0.0020837915040112704,0.0033062358866099402,-0.8916379504939203
5134,X,5134001,5135000,0.000636303441540471,0.003041737015681145,-1.880442683838775
5135,X,5135001,5136000,0.002778512212610371,0.0040997324993963255,-0.8030651930983005
5136,X,5136001,5137000,0.0013498229317626144,0.0038352336284675306,-1.5993725372800842
5137,X,5137001,5138000,0.0024823319298095613,0.004628730241253916,-1.174633031901515
5138,X,5138001,5139000,0.002107969638081774,0.004364231370325121,-1.299453852672712
5139,X,5139001,5140000,0.004241096301787204,0.00608347403136229,-0.7920131089784727
5140,X,5140001,5141000,0.0015906325486790527,0.004496480805789519,-1.6308338615830547
5141,X,5141001,5142000,0.003115412950208828,0.004364231370325121,-0.7192347785357653
5142,X,5142001,5143000,0.0007371873928828226,0.0015869932255727713,-1.1092576857849241
5143,X,5143001,5144000,0.0005615771329322604,0.0033062358866099402,-2.0019249470736833
5144,X,5144001,5145000,0.0015556504620653432,0.0038352336284675306,-1.4669216309494704
5145,X,5145001,5146000,0.0008463230151622033,0.003041737015681145,-1.7162603198252475
5146,X,5146001,5147000,0.002361834437620387,0.003967483063931928,-1.0037656601316018
5147,X,5147001,5148000,0.001055418583078404,0.004231981934860724,-1.878751409635623
5148,X,5148001,5149000,0.0018217517159680476,0.0025127392738235545,-0.6312780197811819
5149,X,5149001,5150000,0.0005280873722998769,0.0014547437901083736,-1.2903000020242728
5150,X,5150001,5151000,0.0010809148277018564,0.002909487580216747,-1.4828267620773996
5151,X,5151001,5152000,0.0016333568907784626,0.004364231370325121,-1.572798630983365
5152,X,5152001,5153000,0.0025497538212662205,0.004760979676718314,-1.1807418017998914
5153,X,5153001,5154000,0.0008222830581343151,0.003041737015681145,-1.735053506134306
5154,X,5154001,5155000,0.0013236619014060417,0.0040997324993963255,-1.6873534967078145
5155,X,5155001,5156000,0.0015592856092906432,0.004893229112182711,-1.7380854785684439
5156,X,5156001,5157000,0.0006778471438094671,0.00277723814475235,-1.768551964899872
5157,X,5157001,5158000,0.0022194191115581722,0.004893229112182711,-1.3939379388118693
5158,X,5158001,5159000,0.001697333518201009,0.0038352336284675306,-1.37574797128762
5159,X,5159001,5160000,0.001648744396297803,0.004893229112182711,-1.6914479100275814
5160,X,5160001,5161000,0.001963502849013613,0.004496480805789519,-1.42156983333372
5161,X,5161001,5162000,0.0032502905714960955,0.004364231370325121,-0.6415544092255938
5162,X,5162001,5163000,0.00191864489854166,0.002644988709287952,-0.6366535221936903
5163,X,5163001,5164000,0.001080765463973981,0.0033062358866099402,-1.623234492113019
5164,X,5164001,5165000,0.0034720988448290234,0.004893229112182711,-0.7408781458650588
5165,X,5165001,5166000,0.0034243058360969355,0.0040997324993963255,-0.41053838577195517
5166,X,5166001,5167000,0.0022836332700083904,0.0033062358866099402,-0.7458754886648027
5167,X,5167001,5168000,0.0012180678263891559,0.0025127392738235545,-1.1827964459159332
5168,X,5168001,5169000,0.0010775856168484313,0.003041737015681145,-1.5354712628911997
5169,X,5169001,5170000,0.0016502001860028688,0.00277723814475235,-0.9494301897873879
5170,X,5170001,5171000,0.0015252336012219864,0.003570734757538735,-1.398539577983543
5171,X,5171001,5172000,0.0029103149594089553,0.004231981934860724,-0.7816887051239322
5172,X,5172001,5173000,0.0011839652749279588,0.004628730241253916,-1.8851741985674217
5173,X,5173001,5174000,0.0017294891660929665,0.003702984193003133,-1.3084089199220819
5174,X,5174001,5175000,0.0017934920382186334,0.0022482404028947595,-0.45400573452202303
5175,X,5175001,5176000,0.0014638350596476602,0.0034384853220743375,-1.393709460266188
5176,X,5176001,5177000,0.0022434243527865282,0.0066124717732198805,-1.7426087532968213
5177,X,5177001,5178000,0.0021521664754056273,0.005289977418575904,-1.5274148719687446
5178,X,5178001,5179000,0.001882922357291819,0.003570734757538735,-1.1539824529882547
5179,X,5179001,5180000,0.004375615680172178,0.006876970644148675,-0.9629397533397158
5180,X,5180001,5181000,0.00115336064852293,0.0031739864511455425,-1.5248510372664117
5181,X,5181001,5182000,0.002383132527628927,0.004231981934860724,-1.0934862760069877
5182,X,5182001,5183000,0.0010722425416189708,0.002644988709287952,-1.3785405373445552
5183,X,5183001,5184000,0.0014989510153330505,0.0040997324993963255,-1.5808091244091864
5184,X,5184001,5185000,0.0036513893621470776,0.004760979676718314,-0.5924947304935915
5185,X,5185001,5186000,0.0010822620692185663,0.003570734757538735,-1.701405805907031
5186,X,5186001,5187000,0.0015087051114713622,0.004760979676718314,-1.7366369521454976
5187,X,5187001,5188000,0.004078053424134097,0.004364231370325121,-0.1648191029496141
5188,X,5188001,5189000,0.0009505184641811893,0.003570734757538735,-1.791480869038637
5189,X,5189001,5190000,0.0027345502907585423,0.004760979676718314,-1.0820649001090816
5190,X,5190001,5191000,0.0008218706830952975,0.005422226854040302,-2.190982701458084
5191,X,5191001,5192000,0.0034212136309104382,0.004628730241253916,-0.660822779032442
5192,X,5192001,5193000,0.003457110529378494,0.004760979676718314,-0.6962349877310671
5193,X,5193001,5194000,0.0037235517800339704,0.004231981934860724,-0.30070669597886807
5194,X,5194001,5195000,0.0015895706965753996,0.0040997324993963255,-1.5257285957923992
5195,X,5195001,5196000,0.0013691015099905916,0.003041737015681145,-1.3075793209248805
5196,X,5196001,5197000,0.00542558034661934,0.005818975160433494,-0.17596596117104382
5197,X,5197001,5198000,0.0017132013059456086,0.0038352336284675306,-1.3655369812167444
5198,X,5198001,5199000,0.001342600776386833,0.0033062358866099402,-1.4322545958903075
5199,X,5199001,5200000,0.0007129602557505489,0.0017192426610371687,-1.23668139368109
5200,X,5200001,5201000,0.0012285641637775205,0.003041737015681145,-1.4174440984575116
5201,X,5201001,5202000,0.0019893329497088674,0.0040997324993963255,-1.282744776805634
5202,X,5202001,5203000,0.0025565546253443375,0.0033062358866099402,-0.5468095504660766
5203,X,5203001,5204000,0.001166218890551301,0.002380489838359157,-1.1584603215533122
5204,X,5204001,5205000,0.002002789818583031,0.0034384853220743375,-1.0133148352146542
5205,X,5205001,5206000,0.0015741740343369524,0.004628730241253916,-1.6716294451564484
5206,X,5206001,5207000,0.0016122477685861492,0.004628730241253916,-1.650793300411789
5207,X,5207001,5208000,0.0007147352330244163,0.003041737015681145,-1.8191287942922547
5208,X,5208001,5209000,0.002690209102185687,0.004231981934860724,-0.9118684445883602
5209,X,5209001,5210000,0.0015626451474184044,0.004496480805789519,-1.6465410828950733
5210,X,5210001,5211000,0.0011240606966330191,0.002644988709287952,-1.3331209847646601
5211,X,5211001,5212000,0.0006055498526713159,0.00277723814475235,-1.8294560633940968
5212,X,5212001,5213000,0.0006829291680789949,0.0031739864511455425,-1.8798588422675453
5213,X,5213001,5214000,0.0015583282805638823,0.004496480805789519,-1.6489638152676511
5214,X,5214001,5215000,0.0023100909089504708,0.002909487580216747,-0.48606292751073155
5215,X,5215001,5216000,0.001324367648263681,0.003702984193003133,-1.5770007331024343
5216,X,5216001,5217000,0.0004813174336923132,0.0033062358866099402,-2.0604655193534933
