,chrom,start,end,pi,theta,td
3285,X,3285001,3295000,0.002451549877251703,0.004284881709046482,-1.2355315829482822
3286,X,3286001,3296000,0.0024456802368334057,0.004483255862243079,-1.31347156967531
3287,X,3287001,3297000,0.002673976421342824,0.004853554281543392,-1.2995383091060677
3288,X,3288001,3298000,0.003092565153973391,0.005250302587936585,-1.1907464346105612
3289,X,3289001,3299000,0.003103894922650791,0.005329652249215224,-1.2102646571925773
3290,X,3290001,3300000,0.00295141782952721,0.005038703491193549,-1.1994895722251964
3291,X,3291001,3301000,0.0029680180068790956,0.004999028660554229,-1.1762686225259409
3292,X,3292001,3302000,0.003122458088695809,0.004906454055729151,-1.0523932144946868
3293,X,3293001,3303000,0.0028426832055292147,0.004721304846078994,-1.1509549154308556
3294,X,3294001,3304000,0.0027639317609644584,0.004800654507357633,-1.2275271354870014
3295,X,3295001,3305000,0.0027693173884691348,0.004813879450904073,-1.2289214388489247
3296,X,3296001,3306000,0.003104999740610208,0.005184177870204386,-1.1618078084040777
3297,X,3297001,3307000,0.0029774489796688926,0.004774204620264753,-1.088801031115122
3298,X,3298001,3308000,0.0028338498619095063,0.004668405071893236,-1.1364805703219871
3299,X,3299001,3309000,0.0029671814343248284,0.004866779225089831,-1.1295763231991323
3300,X,3300001,3310000,0.0031335812305159287,0.005118053152472187,-1.1229954903891868
3301,X,3301001,3311000,0.003205673351150931,0.0053561021363081026,-1.1636145150098254
3302,X,3302001,3312000,0.0030891701908294877,0.005276752475029464,-1.2012548333179538
3303,X,3303001,3313000,0.002967352306780634,0.005184177870204386,-1.2387227495309339
3304,X,3304001,3314000,0.002728619480133941,0.004906454055729151,-1.2847216989283026
3305,X,3305001,3315000,0.002523077765859624,0.004615505297707476,-1.310834397044155
3306,X,3306001,3316000,0.002178725820686171,0.0040997324993963255,-1.3519775575475457
3307,X,3307001,3317000,0.0019946187841266365,0.004060057668757006,-1.4675603276355624
3308,X,3308001,3318000,0.001649946545153424,0.003689759249456693,-1.591757701881801
3309,X,3309001,3319000,0.0015470404462422373,0.0034120354349814583,-1.571121550521608
3310,X,3310001,3320000,0.0014663158731590663,0.0032533361124241805,-1.5771338797063008
3311,X,3311001,3321000,0.0013381392105358987,0.0030020621850418254,-1.5882712714408052
3312,X,3312001,3322000,0.0012186424857636429,0.002909487580216747,-1.6639736344157676
3313,X,3313001,3323000,0.0011536655375963744,0.0029491624108560666,-1.7438077011179844
3314,X,3314001,3324000,0.0011996937623468043,0.002869812749577428,-1.6656944793228756
3315,X,3315001,3325000,0.001075262558984004,0.002843362862484548,-1.7793797287076925
3316,X,3316001,3326000,0.0010445596060621619,0.0027243383705665906,-1.7622858907446057
3317,X,3317001,3327000,0.0011471826678856765,0.0028301379189381087,-1.7013925568614097
3318,X,3318001,3328000,0.001231873963116998,0.0028565878060309883,-1.6277110247062623
3319,X,3319001,3329000,0.0011906679113291335,0.002803688031845229,-1.6456566341037475
3320,X,3320001,3330000,0.0011048880896011653,0.002684663539927271,-1.6811695442579153
3321,X,3321001,3331000,0.0012420504691756343,0.002816912975391669,-1.599387913020739
3322,X,3322001,3332000,0.0012269423300210692,0.002883037693123868,-1.6443320731166677
3323,X,3323001,3333000,0.0013351476525042508,0.0028565878060309883,-1.5242468217570047
3324,X,3324001,3334000,0.0013236946210550625,0.0029623873544025064,-1.584596118515831
3325,X,3325001,3335000,0.0013565159420988937,0.0030681869027740245,-1.5995152271138902
3326,X,3326001,3336000,0.001414666595985365,0.0032533361124241805,-1.622716925215894
3327,X,3327001,3337000,0.001429725616160475,0.0032533361124241805,-1.609426593975374
3328,X,3328001,3338000,0.0013332200381738354,0.0031607615075991027,-1.658988252634817
3329,X,3329001,3339000,0.0013165796468202304,0.0032533361124241805,-1.7092835165092193
3330,X,3330001,3340000,0.0012728583102156123,0.003226886225331302,-1.7383253824534177
3331,X,3331001,3341000,0.0012823035920640803,0.003107861733413344,-1.6846992724634573
3332,X,3332001,3342000,0.001331513427434268,0.003200436338238422,-1.6760259449266006
3333,X,3333001,3343000,0.0012725312665654927,0.0030681869027740245,-1.6779968806829315
3334,X,3334001,3344000,0.0012078456624699078,0.002975612297948946,-1.7020069714595314
3335,X,3335001,3345000,0.0011919891067901087,0.002975612297948946,-1.7172736745235593
3336,X,3336001,3346000,0.001274682205576651,0.002922712523763187,-1.6146925482951413
3337,X,3337001,3347000,0.001222494319244331,0.0027640132012059096,-1.5946609580424762
3338,X,3338001,3348000,0.001292341080190615,0.00277723814475235,-1.528973213499181
3339,X,3339001,3349000,0.0012899809731691974,0.002803688031845229,-1.5443341539985616
3340,X,3340001,3350000,0.0012972892943342068,0.002909487580216747,-1.5865767064998544
3341,X,3341001,3351000,0.001161974016716288,0.0029359374673096268,-1.7304528728190594
3342,X,3342001,3352000,0.0010786676310921702,0.0027375633141130304,-1.7322033552255915
3343,X,3343001,3353000,0.00101988874708281,0.002883037693123868,-1.8499149488764426
3344,X,3344001,3354000,0.0010375878221693011,0.0029623873544025064,-1.8612579439876855
3345,X,3345001,3355000,0.0010650427985854588,0.0029623873544025064,-1.834709312766189
3346,X,3346001,3356000,0.0009567917003711397,0.002922712523763187,-1.9261524918803652
3347,X,3347001,3357000,0.0009275768635662322,0.0028962626366703073,-1.9460119843694073
3348,X,3348001,3358000,0.0010052426054202258,0.0030946367898669037,-1.9362138555356707
3349,X,3349001,3359000,0.0009944002368300255,0.003041737015681145,-1.9294043039540938
3350,X,3350001,3360000,0.0011364165446614918,0.0032533361124241805,-1.8682863783930794
3351,X,3351001,3361000,0.001217372898641289,0.003398810491435018,-1.8446898371751945
3352,X,3352001,3362000,0.0012884550182589896,0.003557509813992296,-1.8350408051073626
3353,X,3353001,3363000,0.0014235625412579655,0.0036500844188173736,-1.755940990965641
3354,X,3354001,3364000,0.001324336869290501,0.003359135660795699,-1.7405450482117213
3355,X,3355001,3365000,0.0011335987589166433,0.0029623873544025064,-1.7684165255759947
3356,X,3356001,3366000,0.0012324754720167612,0.0029623873544025064,-1.672803935978436
3357,X,3357001,3367000,0.0013533289095267918,0.003147536564052663,-1.6354053848730945
3358,X,3358001,3368000,0.0013534726468360805,0.0031607615075991027,-1.640603531730814
3359,X,3359001,3369000,0.0013782753461806679,0.0031607615075991027,-1.6180883726853432
3360,X,3360001,3370000,0.001267659581871823,0.002883037693123868,-1.6039040370029
3361,X,3361001,3371000,0.0010617865553095066,0.002446614556091356,-1.6126574233518816
3362,X,3362001,3372000,0.0010940233927343391,0.002420164668998476,-1.5606660425318806
3363,X,3363001,3373000,0.0009449871490958923,0.0022350154593483193,-1.6396936309869765
3364,X,3364001,3374000,0.0009963970187021611,0.0024598394996377957,-1.6953249196885
3365,X,3365001,3375000,0.0011157921198548689,0.002711113427020151,-1.6816151073027221
3366,X,3366001,3376000,0.0010920820709770624,0.0027375633141130304,-1.7181961225738263
3367,X,3367001,3377000,0.0009385321832594734,0.0026317637657415124,-1.8370806920171734
3368,X,3368001,3378000,0.0009558588492108609,0.002684663539927271,-1.8397638685945499
3369,X,3369001,3379000,0.0008650799121703153,0.0025127392738235545,-1.8697587292708595
3370,X,3370001,3380000,0.0008317493964380671,0.002592088935102193,-1.9382663706291596
3371,X,3371001,3381000,0.0008577503643794172,0.0028301379189381087,-1.9939956825790166
3372,X,3372001,3382000,0.0008140978344196739,0.002843362862484548,-2.042210528421513
3373,X,3373001,3383000,0.0009058183823772301,0.0029359374673096268,-1.98032569470981
3374,X,3374001,3384000,0.0009017496536723392,0.002869812749577428,-1.9628492693470072
3375,X,3375001,3385000,0.0008875407724722633,0.0028962626366703073,-1.9855869709622778
3376,X,3376001,3386000,0.0008227280309964204,0.0029888372414953856,-2.076539714964334
3377,X,3377001,3387000,0.0008201115706764429,0.0031210866769597837,-2.1146568434594983
3378,X,3378001,3388000,0.000753183047255153,0.0031210866769597837,-2.176165922670737
3379,X,3379001,3389000,0.0009144602131953593,0.0034384853220743375,-2.1103163284989845
3380,X,3380001,3390000,0.0009363592466593259,0.0034781601527136565,-2.101474070886967
3381,X,3381001,3391000,0.0010220377126537,0.003464935209167217,-2.027241450452999
3382,X,3382001,3392000,0.001041949918446189,0.0034517102656207777,-2.007233358236304
3383,X,3383001,3393000,0.0009955724652118236,0.003464935209167217,-2.049203668142132
3384,X,3384001,3394000,0.0010512082011863246,0.003464935209167217,-2.0030342851635434
3385,X,3385001,3395000,0.001028751820109035,0.0034120354349814583,-2.0077417209911235
3386,X,3386001,3396000,0.0009718024368021546,0.003200436338238422,-1.9986101186715008
3387,X,3387001,3397000,0.0010675959670769937,0.0031607615075991027,-1.900113951251811
3388,X,3388001,3398000,0.0010099543559670496,0.0030020621850418254,-1.9015349165854711
3389,X,3389001,3399000,0.0008678300311668483,0.0027375633141130304,-1.9523580049340632
3390,X,3390001,3400000,0.0008155632704051662,0.002578863991555753,-1.951190332234921
3391,X,3391001,3401000,0.0007800017846679888,0.002592088935102193,-1.9952443873420214
3392,X,3392001,3402000,0.0007346694268401305,0.0026053138786486327,-2.049569719726684
3393,X,3393001,3403000,0.0007032220902019666,0.002552414104462874,-2.066808034311341
3394,X,3394001,3404000,0.0006779001529546983,0.0025259642173699943,-2.086526885343024
3395,X,3395001,3405000,0.0006521541289433957,0.0024598394996377957,-2.0941130900718665
3396,X,3396001,3406000,0.0007183866175621743,0.002552414104462874,-2.0498589199181887
3397,X,3397001,3407000,0.0007157042140175741,0.0024333896125449156,-2.0108090551593345
3398,X,3398001,3408000,0.0006590227424277968,0.0023275900641733975,-2.0392166285338287
3399,X,3399001,3409000,0.0007333447677193062,0.002314365120626958,-1.9429038444607918
3400,X,3400001,3410000,0.0007979243035038157,0.002380489838359157,-1.892493755137614
3401,X,3401001,3411000,0.0007624928306693449,0.0023937147819055966,-1.9402419292336488
3402,X,3402001,3412000,0.000768718286903745,0.002354039951266277,-1.9164075421293558
3403,X,3403001,3413000,0.0007820075979463408,0.002354039951266277,-1.900342830163173
3404,X,3404001,3414000,0.0007825698641843884,0.0024333896125449156,-1.9325327567464698
3405,X,3405001,3415000,0.0007471082640840703,0.0024995143302771147,-1.9988278419355563
3406,X,3406001,3416000,0.0007273243716238339,0.002473064443184235,-2.0118689037107766
3407,X,3407001,3417000,0.0006452838132367183,0.0024069397254520364,-2.0842338125376436
3408,X,3408001,3418000,0.0006592964801198461,0.0024598394996377957,-2.0858390334605934
3409,X,3409001,3419000,0.0005727829262955629,0.002446614556091356,-2.1821110536439603
3410,X,3410001,3420000,0.000522685570954045,0.0023937147819055966,-2.2254784661019906
3411,X,3411001,3421000,0.0005276031206354004,0.002473064443184235,-2.242036602109709
3412,X,3412001,3422000,0.000501801712019196,0.0025259642173699943,-2.285347986058041
3413,X,3413001,3423000,0.0004962355251651319,0.002486289386730675,-2.28159953515811
3414,X,3414001,3424000,0.0005660683576838071,0.002446614556091356,-2.189930291058455
3415,X,3415001,3425000,0.0007050755110009011,0.0025656390480093133,-2.069115614089696
3416,X,3416001,3426000,0.000756645396712884,0.0026317637657415124,-2.0344197371630153
3417,X,3417001,3427000,0.0010324057067887511,0.0030681869027740245,-1.902388424447074
3418,X,3418001,3428000,0.001199898581802112,0.0031872113946919823,-1.7894133655734172
3419,X,3419001,3429000,0.0012692148419705183,0.0032930109430635,-1.7650833829942134
3420,X,3420001,3430000,0.001345483269230372,0.003464935209167217,-1.7588297630232637
3421,X,3421001,3431000,0.0013727169503754935,0.0034384853220743375,-1.7271716950664675
3422,X,3422001,3432000,0.0015490415863434175,0.0035839597010851746,-1.6338048861830026
3423,X,3423001,3433000,0.001652497945499161,0.0036104095881780546,-1.5607074736850557
3424,X,3424001,3434000,0.0015619169272226736,0.0037029841930031333,-1.6649286878288143
3425,X,3425001,3435000,0.0016475102719925448,0.0037691089107353315,-1.621439696917826
3426,X,3426001,3436000,0.0016837653899698128,0.0037823338542817718,-1.598345652838751
3427,X,3427001,3437000,0.001591896568784782,0.0036104095881780546,-1.6090145675763434
3428,X,3428001,3438000,0.0017496941767178491,0.003689759249456693,-1.5139201335343806
3429,X,3429001,3439000,0.0017243368343808942,0.0037691089107353315,-1.562724709191391
3430,X,3430001,3440000,0.0017674329441141673,0.0037691089107353315,-1.5297883460979156
3431,X,3431001,3441000,0.0018238535862567919,0.0038087837413746505,-1.501509291742536
3432,X,3432001,3442000,0.00162675952844625,0.003531059926899416,-1.5513388862449358
3433,X,3433001,3443000,0.0015343728458962935,0.0036104095881780546,-1.6548683754138689
3434,X,3434001,3444000,0.0015721165610568994,0.0036765343059102533,-1.6479548771264814
3435,X,3435001,3445000,0.0013536798040291312,0.0036368594752709343,-1.8070327032099562
3436,X,3436001,3446000,0.0013181925723883118,0.0036500844188173736,-1.839040757206344
3437,X,3437001,3447000,0.0011868423643251458,0.0033723606043421393,-1.8623049143135653
3438,X,3438001,3448000,0.0010090188414446594,0.0032797859995170606,-1.9882814448293709
3439,X,3439001,3449000,0.0012189661953431697,0.0033855855478885787,-1.8391532113883349
3440,X,3440001,3450000,0.001145628211581766,0.0032930109430635,-1.872871271083149
3441,X,3441001,3451000,0.001060864184713554,0.003147536564052663,-1.9019845540336393
3442,X,3442001,3452000,0.0010601965730865504,0.003107861733413344,-1.8896686595265906
3443,X,3443001,3453000,0.0010422117387092666,0.0029491624108560666,-1.8520529427069308
3444,X,3444001,3454000,0.001011014843203703,0.0026714385963808314,-1.7754924932297795
3445,X,3445001,3455000,0.0009865656104334026,0.002380489838359157,-1.6669091032148902
3446,X,3446001,3456000,0.0010047692260309062,0.002314365120626958,-1.609352399304223
3447,X,3447001,3457000,0.0009331876264267022,0.002380489838359157,-1.7307405839148347
3448,X,3448001,3458000,0.0009206845208701692,0.0024333896125449156,-1.7708487821652714
3449,X,3449001,3459000,0.0007638750797207837,0.0023275900641733975,-1.9110727850329212
3450,X,3450001,3460000,0.000770486417105965,0.002314365120626958,-1.89726075501527
3451,X,3451001,3461000,0.0009270667168106534,0.002486289386730675,-1.787650971466101
3452,X,3452001,3462000,0.0011101987591221477,0.0025656390480093133,-1.618581772248306
3453,X,3453001,3463000,0.0012626583536589268,0.0026582136528343916,-1.499480276197827
3454,X,3454001,3464000,0.0014004811433474369,0.002803688031845229,-1.4315982148676656
3455,X,3455001,3465000,0.0014694854227162153,0.003015287128588265,-1.4692132063254877
3456,X,3456001,3466000,0.0014094696433245928,0.003041737015681145,-1.5382440866401228
3457,X,3457001,3467000,0.0015608703842786916,0.003266561055970621,-1.4994053330002115
3458,X,3458001,3468000,0.0015469452686019236,0.0031607615075991027,-1.4649747911053375
3459,X,3459001,3469000,0.0016952593515510755,0.003173986451145542,-1.3368869908182586
3460,X,3460001,3470000,0.001881348612987763,0.0034252603785278977,-1.295723646171161
3461,X,3461001,3471000,0.0018456655964054455,0.003464935209167217,-1.3437528521497981
3462,X,3462001,3472000,0.0017980787895952063,0.0035442848704458556,-1.4173548133549672
3463,X,3463001,3473000,0.0016426481519870727,0.003597184644631615,-1.5636221305713338
3464,X,3464001,3474000,0.0017062067225500747,0.0037162091365495727,-1.5575639046579157
3465,X,3465001,3475000,0.001763251965050988,0.004007157894571248,-1.615007332970815
3466,X,3466001,3476000,0.0017664676897352798,0.003954258120385488,-1.5952715855906576
3467,X,3467001,3477000,0.001665327521010024,0.003729434080096012,-1.5939351778348114
3468,X,3468001,3478000,0.0015909783272337321,0.0037558839671888917,-1.6602431177085377
3469,X,3469001,3479000,0.001470372490909166,0.0036500844188173736,-1.7190244395470318
3470,X,3470001,3480000,0.0013191095481847929,0.0034913850962600967,-1.7893104508649942
3471,X,3471001,3481000,0.001315252514723603,0.0033194608301563796,-1.7343940197678163
3472,X,3472001,3482000,0.0012085571444966931,0.003240111168877741,-1.8000916802967402
3473,X,3473001,3483000,0.0011860381669210058,0.0030020621850418254,-1.7334569090160248
3474,X,3474001,3484000,0.0010122998370427462,0.002816912975391669,-1.8327164623968506
3475,X,3475001,3485000,0.0009983448899458594,0.0025656390480093133,-1.742973432412265
3476,X,3476001,3486000,0.000942321749802062,0.0024995143302771147,-1.7761636102246472
3477,X,3477001,3487000,0.0010324326244256137,0.0026185388221950726,-1.7292934415443386
3478,X,3478001,3488000,0.0009884305826465332,0.0024995143302771147,-1.723570994490955
3479,X,3479001,3489000,0.0009495228383792432,0.0026053138786486327,-1.8141657946008738
3480,X,3480001,3490000,0.000974462030987885,0.0026582136528343916,-1.8091381606064891
3481,X,3481001,3491000,0.0008923586733042862,0.002711113427020151,-1.9171344710250093
3482,X,3482001,3492000,0.0009023538400424883,0.0026978884834737114,-1.9016743598039922
3483,X,3483001,3493000,0.0009927137409184166,0.002909487580216747,-1.8863118461847763
3484,X,3484001,3494000,0.0010952779768274269,0.0030020621850418254,-1.8200906082465687
3485,X,3485001,3495000,0.0010561758745770554,0.002922712523763187,-1.8287787459377893
3486,X,3486001,3496000,0.001150241932933071,0.003081411846320464,-1.797079127211431
3487,X,3487001,3497000,0.0011534415377420846,0.002975612297948946,-1.7543873013653601
3488,X,3488001,3498000,0.0011478137903004797,0.0029359374673096268,-1.7442657867620204
3489,X,3489001,3499000,0.00108641725044156,0.002711113427020151,-1.7125789162599525
3490,X,3490001,3500000,0.001067163902765791,0.0026053138786486327,-1.685272480251382
3491,X,3491001,3501000,0.0011642792934027529,0.002644988709287952,-1.5987019409376702
3492,X,3492001,3502000,0.0011533915827610214,0.0026714385963808314,-1.6232489278080897
3493,X,3493001,3503000,0.0010665654005084459,0.002473064443184235,-1.6209123758779986
3494,X,3494001,3504000,0.0008953809476474732,0.0023275900641733975,-1.750354695249568
3495,X,3495001,3505000,0.0008857150959090509,0.0023408150077198374,-1.7686071196251913
3496,X,3496001,3506000,0.0008742968539028229,0.002261465346441199,-1.743228434669259
3497,X,3497001,3507000,0.0007650096557683228,0.00220856557225544,-1.8560613770978622
3498,X,3498001,3508000,0.000911240152946473,0.002446614556091356,-1.7879714502148538
3499,X,3499001,3509000,0.0009596475148077424,0.0025259642173699943,-1.7684245767161628
3500,X,3500001,3510000,0.0008812946912806474,0.002486289386730675,-1.840128662743437
3501,X,3501001,3511000,0.0008098216252878062,0.0023937147819055966,-1.883947130289071
3502,X,3502001,3512000,0.0008376807374364631,0.002486289386730675,-1.8901321218151506
3503,X,3503001,3513000,0.0009439020478389619,0.0026317637657415124,-1.8312546286246723
3504,X,3504001,3514000,0.0009326738723208062,0.0026582136528343916,-1.8540382227802576
3505,X,3505001,3515000,0.0009471093143871738,0.0027375633141130304,-1.8695753189582625
3506,X,3506001,3516000,0.0009217600344031051,0.0026978884834737114,-1.881121004082359
3507,X,3507001,3517000,0.0009470411490681935,0.002816912975391669,-1.8989914269439931
3508,X,3508001,3518000,0.0008307656874425831,0.002816912975391669,-2.0170776517229054
3509,X,3509001,3519000,0.0008591936063475352,0.002869812749577428,-2.005292576460275
3510,X,3510001,3520000,0.0009285246861486676,0.0029491624108560666,-1.9624671465549506
3511,X,3511001,3521000,0.0009284904834005824,0.0029888372414953856,-1.9751505829183658
3512,X,3512001,3522000,0.0009458811983534028,0.0028962626366703073,-1.9279184646475773
3513,X,3513001,3523000,0.0009298178791689644,0.0029623873544025064,-1.9654701796898364
3514,X,3514001,3524000,0.000977294518937305,0.003041737015681145,-1.9455246833979487
3515,X,3515001,3525000,0.0009617190920379198,0.0029491624108560666,-1.9302283487682268
3516,X,3516001,3526000,0.0009740631159120062,0.0031607615075991027,-1.9850203153010786
3517,X,3517001,3527000,0.0010472123584293186,0.003173986451145542,-1.9227730510527419
3518,X,3518001,3528000,0.001159784459143184,0.003134311620506223,-1.8071732144837953
3519,X,3519001,3529000,0.0011907394417279493,0.003240111168877741,-1.8158793473393569
3520,X,3520001,3530000,0.0012105610890699502,0.003107861733413344,-1.7509061709792106
3521,X,3521001,3531000,0.0011303349928022748,0.0029888372414953856,-1.7816524259516828
3522,X,3522001,3532000,0.0010765390335022232,0.0029491624108560666,-1.8187138698797922
3523,X,3523001,3533000,0.0010070975141453784,0.002909487580216747,-1.8721566645589742
3524,X,3524001,3534000,0.0009873864965482004,0.0030946367898669037,-1.9527608746004932
3525,X,3525001,3535000,0.0010307721669919332,0.003134311620506223,-1.9252508805078747
3526,X,3526001,3536000,0.0010589249995579693,0.0030549619592275847,-1.873120571888078
3527,X,3527001,3537000,0.0009887090431600985,0.003041737015681145,-1.9347676685332988
3528,X,3528001,3538000,0.0009972795796823544,0.0030681869027740245,-1.9352129429830773
3529,X,3529001,3539000,0.0009023543008605241,0.002883037693123868,-1.966614544760351
3530,X,3530001,3540000,0.0008380221423376909,0.0029491624108560666,-2.05036428256156
3531,X,3531001,3541000,0.0009703459837802985,0.003107861733413344,-1.9725864362908945
3532,X,3532001,3542000,0.0010865308734673079,0.0032930109430635,-1.924413879268176
3533,X,3533001,3543000,0.0010702110539835253,0.003200436338238422,-1.9103585409061241
3534,X,3534001,3544000,0.0011779702519555105,0.0031210866769597837,-1.7857752717763902
3535,X,3535001,3545000,0.0012034728703033074,0.0031210866769597837,-1.7623376925222565
3536,X,3536001,3546000,0.001161389942000335,0.003015287128588265,-1.762043746851776
3537,X,3537001,3547000,0.0011834908560414657,0.0029359374673096268,-1.7094637840011437
3538,X,3538001,3548000,0.0011290153876272182,0.00277723814475235,-1.6971468970260866
3539,X,3539001,3549000,0.001161150721668749,0.0029359374673096268,-1.7312559746415435
3540,X,3540001,3550000,0.0012182296524109423,0.003028512072134705,-1.7132663895267797
3541,X,3541001,3551000,0.0011680626028540903,0.002975612297948946,-1.7403101294969965
3542,X,3542001,3552000,0.0012572210113051291,0.002803688031845229,-1.5777569538067502
3543,X,3543001,3553000,0.0012583988587252883,0.0028565878060309883,-1.6011371974448654
3544,X,3544001,3554000,0.0012064620909075356,0.002843362862484548,-1.6473432220352655
3545,X,3545001,3555000,0.0012183362479120784,0.0027904630882987897,-1.611329834429173
3546,X,3546001,3556000,0.001227617267776171,0.002803688031845229,-1.6079596749712872
3547,X,3547001,3557000,0.0012354529915270397,0.0027640132012059096,-1.5812555505582637
3548,X,3548001,3558000,0.0012520267035229563,0.002909487580216747,-1.6311199695003191
3549,X,3549001,3559000,0.0013618719692828026,0.0029623873544025064,-1.5476790830119713
3550,X,3550001,3560000,0.0013275484921796323,0.002803688031845229,-1.5060065249132155
3551,X,3551001,3561000,0.0014361843766832827,0.00275078825765947,-1.3662803329041855
3552,X,3552001,3562000,0.0011759632445804814,0.0024995143302771147,-1.50966765714393
3553,X,3553001,3563000,0.001330750350712947,0.002578863991555753,-1.3811071703945812
3554,X,3554001,3564000,0.00145578787369625,0.002644988709287952,-1.2839640672431258
3555,X,3555001,3565000,0.0014886555672713772,0.002684663539927271,-1.272770872533615
3556,X,3556001,3566000,0.0015571088117586306,0.00275078825765947,-1.240602415927163
3557,X,3557001,3567000,0.0016721414611262084,0.0029491624108560666,-1.2402577803352397
3558,X,3558001,3568000,0.0018140307794156825,0.003081411846320464,-1.1793804603979727
3559,X,3559001,3569000,0.001781090035452178,0.0028962626366703073,-1.1023289121397841
3560,X,3560001,3570000,0.0017001081982531716,0.0027640132012059096,-1.1005818943430126
3561,X,3561001,3571000,0.001638824393616526,0.0027375633141130304,-1.147292903394129
3562,X,3562001,3572000,0.0019215797266533307,0.003266561055970621,-1.1823199900387897
3563,X,3563001,3573000,0.0020230621443079657,0.0033723606043421393,-1.1497525424348913
3564,X,3564001,3574000,0.001960579184486403,0.0034120354349814583,-1.222745481119862
3565,X,3565001,3575000,0.001873943674619911,0.0033723606043421393,-1.2768180840671695
3566,X,3566001,3576000,0.0018907797806283285,0.0034781601527136565,-1.3123918103210088
3567,X,3567001,3577000,0.0019022117118136293,0.0034252603785278977,-1.2782143486293913
3568,X,3568001,3578000,0.001761251601529549,0.003398810491435018,-1.3847694987761907
3569,X,3569001,3579000,0.0017023053284995293,0.003623634531724494,-1.52607607721255
3570,X,3570001,3580000,0.0018219766659658902,0.00383523362846753,-1.5126461543187724
3571,X,3571001,3581000,0.0017575601094585622,0.003954258120385488,-1.601766727681389
3572,X,3572001,3582000,0.0015741216933734307,0.0036765343059102533,-1.6463846719766757
3573,X,3573001,3583000,0.0014342981645435711,0.0038484585720139704,-1.8077542422682165
3574,X,3574001,3584000,0.0013925254481538453,0.00383523362846753,-1.8353112413843158
3575,X,3575001,3585000,0.001388936539804278,0.003795558797828211,-1.826714079703477
3576,X,3576001,3586000,0.0012904605837741187,0.003623634531724494,-1.853196703597766
3577,X,3577001,3587000,0.0011241779548331011,0.003504610039806536,-1.9535333136710522
3578,X,3578001,3588000,0.0011849193218044455,0.003464935209167217,-1.892073949541424
3579,X,3579001,3589000,0.0012165208889347127,0.0034913850962600967,-1.873813063942344
3580,X,3580001,3590000,0.0012869614678600808,0.003623634531724494,-1.8559759863353853
3581,X,3581001,3591000,0.0013765219234822975,0.003795558797828211,-1.8361372263372573
3582,X,3582001,3592000,0.0013840451773823909,0.0038220086849210908,-1.8379562527072657
3583,X,3583001,3593000,0.001251861584574207,0.003464935209167217,-1.8365218315881908
3584,X,3584001,3594000,0.0012607950553213472,0.0032797859995170606,-1.7678264446234677
3585,X,3585001,3595000,0.0012943985929486051,0.0032930109430635,-1.743119006074583
3586,X,3586001,3596000,0.0012562657220178996,0.003226886225331302,-1.7530863369932985
3587,X,3587001,3597000,0.0013829223493610065,0.003266561055970621,-1.6558324255443837
3588,X,3588001,3598000,0.0013131387576905394,0.0032533361124241805,-1.7123202716077401
3589,X,3589001,3599000,0.0012530061429851464,0.003015287128588265,-1.6749667745021306
3590,X,3590001,3600000,0.001358855690364383,0.003081411846320464,-1.6029504663773517
3591,X,3591001,3601000,0.001293286010374438,0.002909487580216747,-1.5905163689692239
3592,X,3592001,3602000,0.0012897775470341606,0.003028512072134705,-1.645552864960779
3593,X,3593001,3603000,0.0013485983774694094,0.003081411846320464,-1.612495562734254
3594,X,3594001,3604000,0.0013321848377244219,0.0030946367898669037,-1.633240828780172
3595,X,3595001,3605000,0.0012709586284491484,0.0032136612817848615,-1.735192476675196
3596,X,3596001,3606000,0.001292275998274337,0.003226886225331302,-1.7210511870542977
3597,X,3597001,3607000,0.0011429134571504503,0.0031872113946919823,-1.8407238301510949
3598,X,3598001,3608000,0.0013524850484341662,0.0032533361124241805,-1.677595221040844
3599,X,3599001,3609000,0.0013246411145499699,0.0033062358866099402,-1.7215245519840119
3600,X,3600001,3610000,0.001082945758103455,0.003147536564052663,-1.8818573831695415
3601,X,3601001,3611000,0.0010687842507695825,0.003041737015681145,-1.859305022720599
3602,X,3602001,3612000,0.0010327864424541648,0.002909487580216747,-1.8468759930518999
3603,X,3603001,3613000,0.0010365061712977147,0.002909487580216747,-1.8432153793486412
3604,X,3604001,3614000,0.0009924401731440818,0.002869812749577428,-1.8723990087571938
3605,X,3605001,3615000,0.001001474568067825,0.0027375633141130304,-1.8128076295868445
3606,X,3606001,3616000,0.000977894050767749,0.002711113427020151,-1.826972331081562
3607,X,3607001,3617000,0.0009960564531099685,0.00277723814475235,-1.8340524470631643
3608,X,3608001,3618000,0.0007265470143889609,0.0026185388221950726,-2.0627931656126623
3609,X,3609001,3619000,0.0008005570614716689,0.0027904630882987897,-2.0395268793631502
3610,X,3610001,3620000,0.0008161899606335578,0.0028962626366703073,-2.056116019746777
3611,X,3611001,3621000,0.000808133416899747,0.0030020621850418254,-2.0941798913872542
3612,X,3612001,3622000,0.0009445980404400572,0.003240111168877741,-2.03397696291712
3613,X,3613001,3623000,0.0009310819157390597,0.003266561055970621,-2.053027513189349
3614,X,3614001,3624000,0.0010278129837309263,0.0034252603785278977,-2.012051044123693
3615,X,3615001,3625000,0.0010462934843459557,0.003597184644631615,-2.040703709504404
3616,X,3616001,3626000,0.0010722701899174502,0.0036104095881780546,-2.023223643892231
3617,X,3617001,3627000,0.0012061626170933534,0.0037823338542817718,-1.9621052007366098
